epoch_index,decision,reaction_time,reward
0,stay,0.9751636000000872,181
1,stay,1.0297719999998662,178
2,stay,1.2116162000002078,153
3,stay,0.7136173999988387,126
4,stay,0.7171430999987933,117
5,stay,1.3385333999995055,93
6,stay,1.4740705999993224,65
7,stay,0.9047350000000732,51
8,leave,0.5860590000011143,0
9,stay,0.746350600000369,181
10,stay,0.5479009999999107,179
11,stay,0.6483201000010013,155
12,stay,0.623972400000639,122
13,stay,0.8819578000002366,107
14,stay,1.1332502999994176,95
15,stay,1.4101031999998668,74
16,stay,0.7801255999984278,46
17,leave,1.1409671999990678,0
18,stay,0.8301370999997744,181
19,stay,0.5970857000011165,176
20,stay,0.959314900001118,148
21,stay,0.8124563000001217,132
22,stay,0.6008127000004606,119
23,stay,0.8876661000012973,90
24,stay,0.6031999999995605,77
25,stay,0.6913284000002022,59
26,leave,0.4653139999991253,0
27,stay,0.611904900000809,196
28,stay,0.624287299999196,178
29,stay,0.5104100000007747,148
30,stay,0.5579806999994616,124
31,stay,0.5549236000006204,105
32,stay,0.5447711999986495,87
33,stay,0.6637934999998834,66
34,stay,0.7109454000001278,43
35,leave,0.7849095000001398,0
36,stay,0.6427841999993689,197
37,stay,0.9803553999990982,176
38,stay,0.6807857999992848,159
39,stay,0.4839836000010109,126
40,stay,0.6196639000008872,110
41,stay,0.8075153000008868,86
42,stay,0.4270376000004034,63
43,leave,1.5542817000005016,0
44,stay,0.8672881000002235,185
45,stay,0.5353333999992174,172
46,stay,0.555682700000034,159
47,stay,0.5003247000004194,139
48,stay,0.5732570000000123,110
49,stay,0.5691120999999839,88
50,stay,0.961189400000876,61
51,stay,0.7360540999998193,42
52,leave,0.6404485999992175,0
53,stay,0.711220900000626,185
54,stay,0.72458000000006,167
55,stay,0.4453429000004689,155
56,stay,0.6170299999994313,137
57,stay,0.5814625000002707,114
58,stay,0.574236700000256,93
59,stay,0.7653570000002219,66
60,stay,1.2154453000002832,42
61,leave,0.5370923999998922,0
62,stay,0.8500217000000703,194
63,stay,0.4780468000008113,173
64,stay,0.5173128999995242,147
65,stay,0.5844630999999936,140
66,stay,0.8841793999999936,108
67,stay,0.4621296000004804,94
68,stay,0.6267608999987715,80
