epoch_index,decision,reaction_time,reward
0,stay,1.0829786999966018,100
1,stay,0.5825642000127118,87
2,stay,0.6171551000152249,74
3,stay,0.6271747999999207,67
4,stay,0.4411046000022907,58
5,leave,0.4032634999894071,0
6,stay,0.5728207000065595,94
7,stay,0.4516516999865416,84
8,stay,0.4463009999890346,79
9,stay,0.5037547000101767,64
10,stay,0.4983139000250958,51
11,leave,0.6320568999799434,0
12,stay,0.4647126999916509,98
13,stay,0.4837943000020459,84
14,stay,0.4550429000228178,71
15,stay,0.4289061999879777,67
16,stay,0.3725036999967415,56
17,stay,0.4239508000027854,44
18,leave,0.4678983000048902,0
19,stay,0.5016607999859843,100
20,stay,0.5842385000141803,87
21,stay,0.5716717999894172,75
22,stay,0.6293800999992527,66
23,stay,0.4059858999971766,55
24,stay,0.6842894000001252,48
25,leave,0.5015675000031479,0
26,stay,0.4256795000110287,91
27,stay,0.3895045999961439,89
28,stay,0.3620067999872844,80
29,stay,0.3512122000101954,66
30,stay,0.6469479000079446,60
31,stay,0.336758200020995,49
32,leave,0.489778799994383,0
33,stay,0.6188462999998592,95
34,stay,0.4568279999948572,90
35,stay,0.3902347999974154,77
36,stay,0.4674615999974776,61
37,stay,0.4320417999988422,58
38,leave,0.4962855000048876,0
39,stay,0.4484826999832876,92
40,stay,0.5591228000121191,89
41,stay,0.4561633999983314,76
42,stay,0.403782700013835,64
43,stay,0.6094576999894343,54
44,stay,0.5664471999916714,42
45,leave,0.5963620999827981,0
46,stay,0.5228113000048324,93
47,stay,0.458241199987242,81
48,stay,0.509358000010252,80
49,stay,0.5433580999961123,67
50,stay,0.5562501000240445,59
51,stay,0.5712202999857254,49
52,leave,0.440952400007518,0
53,stay,0.4635429000190925,98
54,stay,0.4318245000031311,89
55,stay,0.5057888999872375,79
56,stay,0.4565576000022702,64
57,stay,0.5659508000244386,56
58,stay,0.5815635000180919,46
59,leave,0.6411698999872897,0
60,stay,0.5340970000252128,91
61,stay,0.6002174000022933,81
62,stay,0.4178953999944497,72
63,stay,0.4478414999903179,64
64,stay,0.4923887999902945,54
65,stay,0.5526267999957781,49
66,leave,0.4480222999991383,0
67,stay,0.486260100005893,100
68,stay,0.417945499997586,88
69,stay,0.4866779000149108,74
70,stay,0.3957777000032365,67
71,stay,0.4203970000089612,57
72,stay,0.4112015999853611,48
73,leave,0.6516879000118934,0
74,stay,0.4811240999842994,94
75,stay,0.5428101999859791,90
76,stay,0.6882603999983985,71
77,stay,0.5078572999918833,67
78,stay,0.4558820000092964,52
79,leave,0.4300025000120513,0
80,stay,0.5327542000159156,100
81,stay,0.4741720999882091,89
82,stay,0.4610365999978967,75
83,stay,0.3922815999831073,61
84,stay,0.4278273999807425,54
85,stay,0.4240983999916352,41
86,leave,0.6111575000104494,0
87,stay,0.564220700005535,91
88,stay,0.4016405000002123,89
89,stay,0.4873478000226896,76
90,stay,0.5287245000072289,63
91,stay,0.4963935000123456,59
92,stay,0.4577978999877814,49
93,stay,0.595965399988927,36
94,leave,0.5156830000050832,0
95,stay,0.4268000000156462,97
96,stay,0.4407020999933593,81
97,stay,0.4362334000179544,71
98,stay,0.4410084999981336,67
99,stay,0.6059848000004422,54
100,stay,0.4617138000030536,42
101,leave,0.4080857999797445,0
102,stay,0.5169186000130139,97
