epoch_index,decision,reaction_time,reward
0,stay,0.4839488999859895,185
1,stay,0.5285605999815743,180
2,stay,0.4814082000229973,141
3,stay,0.4798772000067401,124
4,stay,0.3372745999949984,102
5,stay,0.5437073999783024,83
6,stay,0.3358929000096395,64
7,stay,0.510187500010943,42
8,leave,0.5327775000187103,0
9,stay,0.5354156000248622,195
10,stay,0.3768076999986078,168
11,stay,0.4573181000014301,147
12,stay,0.4346848999848589,127
13,stay,0.4228200999787077,115
14,stay,0.3589883999957237,92
15,stay,0.3974545999953989,75
16,leave,0.4698826000094414,0
17,stay,0.5722867000149563,200
18,stay,0.368669100018451,177
19,stay,0.3641057000204455,160
20,stay,0.5845104999898467,140
21,stay,0.3768632999854162,119
22,stay,0.538782200019341,89
23,leave,0.3640830999938771,0
24,stay,0.3397267999825999,196
25,stay,0.2607695999904535,178
26,stay,0.3575132999976631,156
27,stay,0.3339664000086486,131
28,stay,0.3435341000149492,118
29,stay,0.347176400013268,87
30,leave,0.5030767999996897,0
31,stay,0.5524994000152219,184
32,stay,0.4449447999941185,175
33,stay,0.5842347000143491,142
34,stay,0.5180618000158574,121
35,stay,0.3714887000096496,115
36,stay,0.4270562999881804,91
37,leave,0.4641325999982655,0
38,stay,0.2848341999924741,181
39,stay,0.3749884999997448,166
40,stay,0.4034711999993305,151
41,stay,0.3895522000093478,123
42,stay,0.366597099986393,116
43,stay,0.3689992999716196,97
44,leave,0.2899541999795474,0
45,stay,0.4630761000153143,198
46,stay,0.4188289000012446,180
47,stay,0.3469180000247434,153
48,stay,0.4058775000157766,132
49,stay,0.365370499988785,111
50,stay,0.4333880000049248,97
51,leave,0.4318607999884989,0
52,stay,0.4009967999882065,187
53,stay,0.3111519000085536,170
54,stay,0.3227376000140793,151
55,stay,0.3698929999954998,122
56,stay,0.306324900011532,118
57,leave,0.5361723999958485,0
58,stay,0.308951100014383,193
59,stay,0.3190589000005275,173
60,stay,0.3370439999853261,150
61,stay,0.3548250000167172,127
62,stay,0.5846000000019558,120
63,stay,0.4211200999852735,88
64,leave,0.4566983999975491,0
65,stay,0.561661899992032,184
66,stay,0.4674191999947652,178
67,stay,0.3900462999881711,154
68,stay,0.3009684999997262,122
69,stay,0.4122099000087473,101
70,leave,0.4819897999987006,0
71,stay,0.276671500003431,192
72,stay,0.328277100023115,168
73,stay,0.2554369999852497,150
74,stay,0.4341628999973181,133
75,stay,0.341030600015074,107
76,stay,0.3037755999830551,83
77,leave,0.3175884999800473,0
78,stay,0.2103633000224363,181
79,stay,0.3658347000018693,167
80,stay,0.232025600009365,154
81,stay,0.2400399999751243,138
82,stay,0.2516895000007935,115
83,stay,0.5437066999729723,94
84,stay,0.3384828999987803,69
85,leave,0.3290602000197395,0
86,stay,0.3595497999922372,198
87,stay,0.4851994000200648,176
88,stay,0.3805186999961734,157
89,stay,0.3672227000060957,133
90,stay,0.2728056000196375,103
91,stay,0.2719640000141226,85
92,leave,0.3071040000068024,0
93,stay,0.2682658999983687,186
94,stay,0.3377875000005588,163
95,stay,0.267884300003061,143
96,stay,0.3735541000205558,127
97,stay,0.4482480000006035,113
98,stay,0.476216100010788,86
